4232,Scream ,1996,111,/ewi7gYW22t8T3piRvrXO73GlzuL.jpg
8818,Evita ,1996,134,/7uYGJTxaeCtek6afNLPCuYCyiV4.jpg
12145,Fierce Creatures ,1997,93,/w9ukrspXhjBoPvei47J1VLnF293.jpg
66,Absolute Power ,1997,121,/oJQdp09Oc51DkArsMDvgDLdWiDu.jpg
25624,Rosewood ,1997,140,/1TFDWaCFbqibSQ2fgf2afhRhDwt.jpg
9366,Donnie Brasco ,1997,127,/vZaMoMDmMbSL4YwyD0XS7phxi1x.jpg
1624,Liar Liar ,1997,86,/qd8VcWKrE4cNfInl9Osb8o8h9KP.jpg
2163,Breakdown ,1997,95,/uj5VmM4jrn3HHeuFfEH8XQizA2g.jpg
24183,La Promesse,1996,94,/5MFHoojt2UIKHlGrzdruRzUp0to.jpg
55306,Ulee's Gold ,1997,112,/xg0nvJALCLchiULDoJ5dEcXC6mi.jpg
754,Face/Off ,1997,138,/q1i8QHiHZ1cukG5iOxai8pydmoa.jpg
22073,Hoodlum ,1997,130,/pl4S4tU4qcXp9wBHnJCso2xcq8P.jpg
9772,Air Force One ,1997,124,/zgg8psC8jvNEx5RC4NJ4c9J0KtE.jpg
10806,In & Out ,1997,90,/8c3JSfYkEAvwMam8GKfdAtjMeA1.jpg
2118,L.A. Confidential ,1997,138,/rIXzJCAvyd3Ci8ipylDQ5wUKqwh.jpg
55306,Ulee's Gold ,1997,112,/xg0nvJALCLchiULDoJ5dEcXC6mi.jpg
11076,Fly Away Home ,1996,107,/azFDIXe7TgEgte7gHL8PkvXW0GC.jpg
68924,The Ice Storm,1997,112,/e3j1Pn67bWos1pnBDE9GJNeAtcT.jpg
17589,Mrs. Brown) Mrs. Brown (Her Majesty,1997,105,/3XeSsWhorN1KncOKnWThGx4nyV3.jpg
1813,The Devil's Advocate,1997,144,/eSivb4EyOAyEum70mOSHtAWiUe3.jpg
29911,FairyTale: A True Story ,1997,99,/mB0KF5T2s6raTjiV676Umd8ciE0.jpg
14583,Deceiver ,1997,106,/8EKV1fAfLMUfTBCKYLEScljubVr.jpg
11975,The Rainmaker,1997,135,/ljHBYpeNAUAc8AaxfDArpB2A4yg.jpg
45609,The Wings of the Dove,1997,102,/uX9KZnGG2tTdMmCT7OEDRH2c1Za.jpg
8197,Midnight in the Garden of Good and Evil ,1997,155,/aBnUxDAqULcUasM5cZiMy0970ZU.jpg
597,Titanic ,1997,194,/f9iH7Javzxokvnkiz2yHD1dcmUy.jpg
32302,3 Ninjas: High Noon At Mega Mountain ,1998,93,/rV5IjLNwaZbnTFequoA42enav63.jpg
9445,Apt Pupil ,1998,107,/6AAdkNH1JQtpiWQxeHb1GTCKHVS.jpg
2898,As Good As It Gets ,1997,139,/fkEjUgLAl5KHcRF6loMpzdw7aRV.jpg
7984,In the Name of the Father ,1993,133,/k6rR5fC6Dww5iX46NQXwCaGRas3.jpg
424,Schindler's List ,1993,195,/yPisjyLweCl1tbgwgtzBCNCBle.jpg
9716,Everyone Says I Love You ,1996,101,/eCw5qDE5Jw1B9Cuzs8DJD4uwaZV.jpg
17204,Paradise Lost: The Child Murders at Robin Hood Hills ,1996,150,/1vrdUPOYC6QcBW1zFoMZuSxilR8.jpg
381283,Mother ,1996,121,/qmi2dsuoyzZdJ0WFZYQazbX8ILj.jpg
9415,Murder at 1600 ,1997,107,/9xH3zr5QLqY0MyyEO584zBDbw6f.jpg
9619,Dante's Peak ,1997,108,/6wBlgo0xqja56OMfQoxsdLmcR76.jpg
638,Lost Highway ,1997,134,/rOv7tmwOQYkB6H5rtHqWONrrwSl.jpg
1640,Crash ,1996,112,/pG8LL4LYMCr5uikhx9rewrW8352.jpg
4421,G.I. Jane ,1997,125,/yf4zJg6ACAhH4fkHSdEDrBUuEyg.jpg
2142,Cop Land ,1997,104,/th2UDVewgUAfIXFUaWGWWBxCM91.jpg
8834,Conspiracy Theory ,1997,135,/bwmJ5yBCNGVdEe7OAcLHDNmaANU.jpg
9458,Desperate Measures ,1998,100,/5K5fgNC2XeF6ZwB6lgTQNKn7ezH.jpg
6072,187 ,1997,119,/2PnCFUn9SwGxWpnrZnw33lDVAKS.jpg
9433,The Edge,1997,117,/fvokkKZuhMosdpABHduMdOdIDkp.jpg
9437,Kiss the Girls ,1997,115,/m9CyzlwbXhfUPooRIAcBoE63Frg.jpg
205596,The Game,1997,113,/noUp0XOqIcmgefRnRZa1nhtRvWO.jpg
10155,U Turn ,1997,125,/mG4GerNC6ZVnsFTXcsTeKuj8OG.jpg
28353,How to Be a Player ,1997,93,/182g503w1C76NYUapXAxytqmK8L.jpg
12628,Playing God ,1997,94,/mZLG1QdusU9IdtQTmLkdr5t3ilv.jpg
33344,The House of Yes,1997,85,/uBu2KizwNg1NAduWOILTDL3UqoY.jpg
1281,Bean ,1997,85,/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg
9770,Mad City ,1997,114,/3aBKgBnqzg3ZUpGCHXzlVs2xINU.jpg
4995,Boogie Nights ,1997,155,/mYhwyUR3URv6tAQFmJBrnITumq2.jpg
61337,Critical Care ,1997,107,/nqDcgfwBPAOW5kZzAdfXXcu3FqT.jpg
9414,The Man Who Knew Too Little,1997,97,/32UQkAUWy9NpuvJfF82xrMr2A0G.jpg
8078,Alien: Resurrection ,1997,109,/39WJ2YoLoWyDHxpTIwWT7AOKtZT.jpg
2895,The Apostle,1997,134,/9TENkQeln0bdLnlO1VdoCd5HCSi.jpg
2639,Deconstructing Harry ,1997,96,/krKRthefSZlUjnzDvN4isqty0R7.jpg
184,Jackie Brown ,1997,154,/47ky5YCldQU6t1kyjsPa1rCsvtq.jpg
586,Wag the Dog ,1997,97,/sTsMrXrTya8KpFm8lgtlQR12X7Z.jpg
9458,Desperate Measures ,1998,100,/5K5fgNC2XeF6ZwB6lgTQNKn7ezH.jpg
11258,Hard Rain ,1998,97,/ggMcOVSax4lBXjYqqQUJLCtrar3.jpg
283378,Fallen ,1998,91,/v1Hv0kp8kGAPkFUIVRUrPpxH8W9.jpg
9033,The Prophecy II,1998,87,/76hvqjjfhOBgp7A99YVH50uID8d.jpg
6116,Spice World ,1997,93,/vcFop91huEWlGh8c1qoehfTZ8OJ.jpg
9457,Deep Rising ,1998,106,/hJ1Zhz6MMAHgeSlf7UBCHZKm0QM.jpg
11003,The Wedding Singer,1998,95,/t4M6RrwBQKTqbnG9vqG339G7FCC.jpg
10153,Sphere ,1998,134,/gdE7gO5NrziMuPBVpOdnlPQcBs4.jpg
10731,The Client,1994,119,/bCWpxGGcP9DsCLwfNpnfcl1vLk8.jpg
510,One Flew Over the Cuckoo's Nest ,1975,133,/8UockxwX2FQTpIhTd6klEioDvuz.jpg
10336,Spawn ,1997,96,/jMKsirHIMY5QYiwb04PGTrwTABA.jpg
399173,The Assignment,1997,95,/1BGHC3MwmzYQCr8kBnxCVjtkuNm.jpg
12155,Wonderland ,1997,108,/pvEE5EN5N1yjmHmldfL4aJWm56l.jpg
17413,Incognito ,1997,94,/3qTx6Knru01toJ0vbaTiDrT0ZkL.jpg
11568,Blues Brothers 2000 ,1998,123,/87FRtfvpH6nGhGRIDymcNGn6duK.jpg
9091,Sudden Death ,1995,106,/eoWvKD60lT95Ss1MYNgVExpo5iU.jpg
9273,Ace Ventura: When Nature Calls ,1995,90,/wRlGnJhEzcxBjvWtvbjhDSU1cIY.jpg
12665,Powder ,1995,111,/1uRKsxOCtgz0xVqs9l4hYtp4dFm.jpg
9909,Dangerous Minds ,1995,99,/y5Jee3QmYOlpqfaPPbfvtdVc5wj.jpg
9603,Clueless ,1995,97,/i8gEHh2sszB6YWLC0jl559sxAeN.jpg
9536,Bio-Dome ,1996,88,/1bAUaipv3gDU1pATGwziyq1VTwZ.jpg
3603,Black Sheep ,1996,87,/8YoL8WSHv7UKTq7iziI7SrRmdql.jpg
9095,Mary Reilly ,1996,104,/Oesh4pN5J2ing4flkgkiVdxILP.jpg
688,The Bridges of Madison County,1995,135,/czRuGEx9Yhnh6nApirTLPToxHNu.jpg
17447,Jeffrey ,1995,92,/mdQd6vgt2sr8gCIVUucwxus29j1.jpg
9482,Judge Dredd ,1995,96,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg
9070,Mighty Morphin Power Rangers: The Movie ,1995,92,/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg
10802,Showgirls ,1995,128,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg
17207,Houseguest ,1994,113,/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg
14819,Heavyweights ,1994,100,/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg
10510,Miracle on 34th Street ,1994,114,/iuI31j8DM4TOxJTZeumG0S4npPU.jpg
9059,Tales From the Crypt Presents: Demon Knight ,1995,92,/8uD5yk0ECebJ59lhvhTBKhUojc.jpg
193,Star Trek: Generations ,1994,118,/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg
236,Muriel's Wedding ,1994,106,/qoZShHm8QTrHAR80LypwI0SYp8I.jpg
2759,Queen of the Deser Adventures of Priscilla,1994,104,/yXW8XocbanLYcQHmQkqq0clNCFI.jpg
888,The Flintstones,1994,91,/cowds6Es0sbecgEy2Ip2qQ8LAb.jpg
36593,Naked Gun 33 1/3: The Final Insult ,1994,83,/k3F8N3jeqXOpm1qjY7mL8O6vdx.jpg
36955,True Lies ,1994,141,/mTAHr5h5i64hTLqo0cW2X2083Cx.jpg
2758,Addams Family Values ,1993,94,/zEwEXGDvJ8Ou2s6XbLMPvMTX53S.jpg
10436,The Age of Innocence,1993,139,/xdkFwyufgtTR4E9rk4CL2r4l00a.jpg
306,Beverly Hills Cop III ,1994,104,/tw9gAhqQcBFX0X0XfVbWqUsmzoU.jpg
14522,Black Beauty ,1994,88,/e8LdBWsUzjjvUjMwgfaAukQXg3i.jpg
20239,Fear of a Black Hat ,1993,88,/jrpkn4GuBDS1Kh0lyR1UcXgeMi9.jpg
9593,Last Action Hero ,1993,130,/yeLurMF2Xy3nex17hBbxft6zGR0.jpg
10502,The Man Without a Face,1993,114,/A8LGueM2EWQ1gmAkBuP4WKlPkqZ.jpg
788,Mrs. Doubtfire ,1993,125,/uHaG83JfxXj0szxkGzbS7ZTIyzV.jpg
22588,Radioland Murders ,1994,108,/mDhWDGvzy5My1HTBCAFl82gneWN.jpg
8005,Robin Hood: Men in Tights ,1993,104,/3pd3sdot0HfQTFzqgTUzaF4kcxP.jpg
11592,Serial Mom ,1994,95,/rH1TpgzOuZcjf6SpNTVMLs9GZUm.jpg
11074,Striking Distance ,1993,102,/b1O7SFkhoMo5Ukv1CzSFByAeq5G.jpg
9607,Super Mario Bros. ,1993,104,/bmv7fmcBFzjnJvirfAdZm75qERY.jpg
52451,The Three Musketeers,1993,110,/n8ob0xjLIjnvqgWY57rPQYOw7t.jpg
10897,The Little Rascals,1994,82,/bYpc0diOR3nk9yZeDXEHmsjuKjI.jpg
9066,The Brady Bunch Movie,1995,84,/zqUFRgbHec3zEMI8jqzau5jYn8Z.jpg
251,Ghost ,1990,127,/rtxy3cplRFPUvruZajpcoxOQ7bi.jpg
268,Batman ,1989,126,/kBf3g9crrADGMc2AMAMlLBgSm2h.jpg
10895,Pinocchio ,1940,88,/7HI8FD4glaWdYqCF0kReT1N56Bi.jpg
954,Mission: Impossible ,1996,110,/vmj2PzTLC6xJvshpq8SlaYE3gbd.jpg
10280,Thinner ,1996,92,/wmnTIiRf3Nl5jhMlqLRXQY5msN6.jpg
10535,Spy Hard ,1996,81,/rYIqre2VJvykvXuQSVC0D3Hs4LU.jpg
532,A Close Shave,1995,30,/efFW4euBJIha6WVJoBPSfyui2Aa.jpg
75780,Jack ,1996,130,/38bmEXmuJuInLs9dwfgOGCHmZ7l.jpg
11543,Kingpin ,1996,113,/l2LObt7s0hakFi9ga6tOKMqKkuo.jpg
9327,The Nutty Professor,1996,95,/5DOwcsvjYzHbQLnWkZPthhFYxaj.jpg
12606,A Very Brady Sequel,1996,90,/qzsNA9uYrnjeKDnuRNf5rUOCpOH.jpg
9431,Tales from the Crypt Presents: Bordello of Blood ,1996,87,/k3DDcdfIfwKubjcFWqIkVL7cQFC.jpg
31044,My Favorite Year ,1982,92,/3ahoywOARd9tQnDh0M1IKWFoepg.jpg
18660,The Apple Dumpling Gang,1975,100,/riyhAKdGo7DzcFanbDzFvZfx2yq.jpg
22660,Old Yeller ,1957,83,/cpmJyQpmg6fF8VkBUAAFIs8tLKh.jpg
9820,The Parent Trap,1961,127,/7vR4e3ga3mdSEpYe8kMeUv3mgND.jpg
150689,Cinderella ,1950,105,/o1F2aloaOUufHHOsV0laA9aw9N0.jpg
433,Mary Poppins ,1964,139,/cjIIKTkeE8eKAmYULEZg6wKPZVe.jpg
12155,Alice in Wonderland ,1951,108,/pvEE5EN5N1yjmHmldfL4aJWm56l.jpg
454,William Shakespeare's Romeo and Juliet ,1996,120,/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg
11238,Aladdin and the King of Thieves ,1996,81,/f6cwFA76j6aaRu1KOQ8bBYfSlLx.jpg
601,E.T. the Extra-Terrestrial ,1982,115,/vEaHlJljhYqYjMc7HmNEOoq3UlU.jpg
25750,Children of the Corn: The Gathering ,1996,85,/n4Q7QMnC7JjtnuNwIZf4m8TVGPT.jpg
10608,Bob Roberts ,1992,102,/gDJt4SGJQ0c2wCyDVghCRoRMxgo.jpg
1857,The Transformers: The Movie,1986,84,/yGuQ2lz41EgjbnPeimXR9klTOoq.jpg
595,To Kill a Mockingbird ,1962,129,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg
343,Harold and Maude ,1971,91,/xqay68babjK46U9WBFD2TmtnGcx.jpg
10200,The Day the Earth Stood Still,1951,104,/7fNFk4EAGbuRFqrSJprgXEIX5Za.jpg
3063,Duck Soup ,1933,68,/jy4DJN8pKmEz4UNjCGiFaJuMfDJ.jpg
8009,Highlander ,1986,116,/6l4t1vWAFMuAiOpDT0mDWlrr5Mp.jpg
756,Fantasia ,1940,124,/dYZ1r3MJnXVGBBSYKgpd8UWGyFw.jpg
2640,Heathers ,1989,102,/38DHopfWHrWqYjphcBeAxOomled.jpg
830,Forbidden Planet ,1956,98,/qdH1Fm5vl1DAjXNHPmRZ4yEiUgM.jpg
642,Butch Cassidy and the Sundance Kid ,1969,110,/jQH0mTzQ1gQ56H8a0z52WreiEok.jpg
814,An American Werewolf in London,1981,97,/a8doVE7sXezmIeAFyXJcI3hPna5.jpg
-1,Amityville 1992: It's About Time ,1992,0,NONE
27214,Amityville 3-D ,1983,105,/g2UKS6IFN1cdRkF0WHaZl5KYWVE.jpg
33519,Amityville: A New Generation ,1993,90,/k38YBT6yg22NziWVOT7p1ULLzQ9.jpg
16235,Amityville II: The Possession ,1982,104,/9d2ctBmp5nMomSN0ZXXXS3pxhlm.jpg
10065,The Amityville Horror,1979,90,/cZW2ajrHSiA0Ar2o00g4ezUYqZX.jpg
41848,The Amityville Curse,1990,91,/iUZMWvsHivx5V0JAUGWl1v1Q0aC.jpg
571,The Birds,1963,119,/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg
9599,The Blob,1958,95,/hUZXLtqL0In7F6IXEQHapkqXa0G.jpg
30346,The Body Snatcher,1945,77,/tZ47yRIG8pT33Dw827LvsFiuIAu.jpg
13549,Burnt Offerings ,1976,116,/hZiqE176wGdkv0XuiI8sKJasTDx.jpg
133805,Carrie ,1976,100,/j0999NYddCGcishJlxluDRQIn6k.jpg
794,The Omen,1976,111,/uY14zS4Sm2DdvFXeczFKgLgkQUP.jpg
152,Star Trek: The Motion Picture ,1979,132,/ys5Sgpc27mVo3H5zYLPV9LWDq5.jpg
172,Star Trek V: The Final Frontier ,1989,107,/kugwPq2E5IkzrgoxRycnoqqUS9H.jpg
621,Grease ,1978,110,/iMHdFTrCYhue74sBnXkdO39AJ3R.jpg
579,Jaws 2 ,1978,116,/zzGtimy1mUJYDjFjCmn2dpHREGV.jpg
17692,Jaws 3-D ,1983,99,/2OrqOCcMb2fH7TQYXXU7vdhhEh0.jpg
41240,Bastard Out of Carolina ,1996,97,/zfTpTthvsAxcMctOcX5tYESb3vL.jpg
9404,Jackie Chan's First Strike ,1996,107,/4JkJgWudkQ5gzr8UTLfL1EjPnA4.jpg
9622,Beverly Hills Ninja ,1997,88,/kHPiEtmMVLyFiYrvrCwRU9wVXBU.jpg
18519,Free Willy 3: The Rescue ,1997,86,/x7XV6aRUle4sBGMxZixqnfBtbGG.jpg
10858,Nixon ,1995,192,/cICkmCEiXRhvZmbuAlsA5D9B2rK.jpg
34615,the Beloved Country Cry,1995,106,/ymA7HQqRiyo1xrnFFv1ZrwNpwlb.jpg
27526,The Crossing Guard,1995,111,/mMXL84GqES2HYpJ0Zt18I7m6mfU.jpg
10149,Smoke ,1995,112,/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg
18183,Like Water For Chocolate (Como agua para chocolate) ,1992,105,/3nU4id8Ul2pEGVfIWl1r9wSzBeC.jpg
14334,The Secret of Roan Inish,1994,97,/x3H5XwswpUWnskoAWRwiB7rYBxt.jpg
32636,Vanya on 42nd Street ,1994,119,/ii4bqnfm5aW3TxqGh0tcxS8nijK.jpg
278927,The Jungle Book,1994,106,/vOipe2myi26UDwP978hsYOrnUWC.jpg
10427,Red Rock West ,1992,98,/d1TwyCjnJMKIgMw0CgH2nQsKZAN.jpg
1607,A Bronx Tale,1993,121,/wlYIwDwk53R4h0uMnpK1NAhHqdg.jpg
14534,Rudy ,1993,114,/lkimdKMignuOmaZ3SmEtpvBTbdQ.jpg
695,Short Cuts ,1993,187,/1uLswfkvy6WzjvGfw35Y7jKjxdB.jpg
11969,Tombstone ,1993,130,/xYVtxxQjY0ZT80mMu9kyz4A9QR6.jpg
10684,Courage Under Fire ,1996,117,/lPAzGRgc2afaGsYwFX7Iez8gzmq.jpg
8840,Dragonheart ,1996,103,/5bqI54aIyPDzPKkScwJprzbAsIi.jpg
10539,James and the Giant Peach ,1996,79,/fDfgO1jkPAIX9ZbXka9XcOfDWl3.jpg
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,1963,95,/tviJ68Wj4glQk3CPMvdvExYHxX.jpg
627,Trainspotting ,1996,93,/7Ag7U6Jgah0G13DEPy8eHcsoUk.jpg
2925,The First Wives Club,1996,102,/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg
10830,Matilda ,1996,98,/vddUwPL3L8MBH4FrEDCAZM9T6sj.jpg
981,The Philadelphia Story,1940,112,/nyZZHigqMrCebEN7u9rW3kkGWKy.jpg
426,Vertigo ,1958,128,/obhM86qyv8RsE69XSMTtT9FdE0b.jpg
213,North by Northwest ,1959,136,/rEHP8ylmL3pcsDUEA6Z5qhajYui.jpg
284,The Apartment,1960,125,/6OH3HlplEGoGjqeqRmWaVBGqbav.jpg
239,Some Like It Hot ,1959,122,/pxc9EFCMYkItESpqqrI783yl8Gh.jpg
289,Casablanca ,1942,102,/wOBKAoUJZb5qTsWv5XXvVV2vUzz.jpg
963,The Maltese Falcon,1941,100,/95OOYSeegOX4XW8nAeFJSIdxfM4.jpg
11113,My Fair Lady ,1964,170,/AiyysCDn0l5SHO5dTGHsrKjPBN8.jpg
6620,Sabrina ,1954,113,/7ITDmatHa2yf5UTzjwaKAvf3Xr6.jpg
804,Roman Holiday ,1953,119,/w01DIxOb2fRrw4agnQWXhh7whXv.jpg
599,Sunset Blvd. ,1950,110,/rLVGv4Zvlh4xejieJviamfnmMEY.jpg
303,Notorious ,1946,102,/vcdSvOr5NcY6alt0kBqDQlFC3Nk.jpg
381,To Catch a Thief ,1955,106,/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg
10907,The Adventures of Robin Hood,1938,102,/lEx5IKjqwYS7PcGnIXivYaDMzQr.jpg
220,East of Eden ,1955,115,/hjH1uLOySpzgBdm1UQYjTV5yLav.jpg
3529,The Thin Man,1934,93,/rEXmQIgG8aHiZZbYAPdJjZNUxa.jpg
3085,His Girl Friday ,1940,92,/vYaWP1Pt8n9npX5eaynZHP7MIRV.jpg
10204,Around the World in 80 Days ,1956,120,/2glntoCztzLkfjajsJKNOSY0vpn.jpg
1585,It's a Wonderful Life ,1946,130,/qRitcyVpWdL7bSV7akDcKTR2YxL.jpg
900,Bringing Up Baby ,1938,102,/rol6PWurPNcM6rqjYFBw08ZsEUI.jpg
488,The African Queen,1951,105,/9YSGXoJBrEVpPqboxhn5uW5RHVU.jpg
261,Cat on a Hot Tin Roof ,1958,108,/2ILe9TXCB4bOcVwsV6cUChir0SR.jpg
11076,Fly Away Home ,1996,107,/azFDIXe7TgEgte7gHL8PkvXW0GC.jpg
11360,Dumbo ,1941,64,/r5IqhwZ61OuKlsyDwvXWyWQZK30.jpg
11302,Bananas ,1971,82,/8iZSARCskFPc3u5CDgE81wDmEj3.jpg
14462,The Candidate,1972,129,/7gZZ6Qk2TZf4bEXHYbBEFlH8emJ.jpg
475,Bonnie and Clyde ,1967,111,/3tX1FJiXnk515NtRuF18PFC4CVy.jpg
521,Dial M for Murder ,1954,104,/xrpK1PyckNWmRxU4kZURfaCyboS.jpg
221,Rebel Without a Cause ,1955,111,/wInZHSZOLgxSiZEZ2phksLlcy4O.jpg
702,A Streetcar Named Desire,1951,125,/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg
1630,The People vs. Larry Flynt,1996,129,/9F1eO4vH7yseGQEovIkXOm3Hrtq.jpg
10161,My Left Foot ,1989,103,/2Tvw127Ei8VnJCwK7K7aSEUW3uX.jpg
333484,The Magnificent Seven,1954,132,/sAZUy1rKscwYCyGTp16errPxji6.jpg
947,Lawrence of Arabia ,1962,216,/j21UXCOq0EbV8EPTtmPn1CGePfB.jpg
436050,Wings of Desire ,1987,43,NONE
1092,The Third Man,1949,104,/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg
703,Annie Hall ,1977,93,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg
387,Das Boot,1981,149,/nAhTaTpjATAtoxlf3Hbe6bDvQe0.jpg
11235,Local Hero ,1983,111,/6uYYGXYZluoxloY7uIpFkvKwq8z.jpg
696,Manhattan ,1979,96,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg
379,Miller's Crossing ,1990,115,/gmUAhNHY4bxQzgHjXci5JAW7u62.jpg
3090,The Treasure of the Sierra Madre,1948,126,/e3lYTRwiDVPQv07xKldwlLAXikN.jpg
5925,The Great Escape,1963,172,/qhy4HgUqhEbwQ1ekKTv7yEB3b0e.jpg
11778,The Deer Hunter,1978,183,/slNJESItHPqp1CENEJQUPw8d7WE.jpg
1554,Down by Law ,1986,107,/yqNZ9wPBCHt22tc3l4Nvw627DDO.jpg
903,Cool Hand Luke ,1967,126,/vDwphkloD7ToaDpKASAXGgHOclN.jpg
914,The Great Dictator,1940,125,/hK2KsU0lNiYRqIrYJcC3x63dPnH.jpg
910,The Big Sleep,1946,116,/ttUJSTKBdu1dR8d24FaoS4S1GFJ.jpg
665,Ben-Hur ,1959,212,/syPMBvvZsADTTRu3UKuxO1Wflq.jpg
783,Gandhi ,1982,191,/2z9A4FSu1YySrhhcuqkdMIXpgyN.jpg
625,The Killing Fields,1984,141,/pzSdpgnjJi79UboweTlFDQmRq7M.jpg
-1,My Life as a Dog (Mitt liv som hund) ,1985,0,NONE
983,The Man Who Would Be King,1975,129,/yS2WvQ2oRAJqzpnFiC9dEOtQ7E3.jpg
7863,Shine ,1996,105,/49mQw8exEyuDrEweh7E1AByu37T.jpg
28005,Kama Sutra: A Tale of Love ,1996,117,/4rsoEH2nloFdwfWv6FTRh8E0Kcg.jpg
49806,The Daytrippers,1996,87,/A2Vlb2xzn0jvKLgjiYoj6U8VDDf.jpg
31465,Traveller ,1997,101,/h7j4YhdMk1Dd8EfROo0GNuoBoHy.jpg
2058,Addicted to Love ,1997,100,/ed6nD7h9sbojSWY2qrnDcSvDFko.jpg
38523,Ponette ,1996,97,/32289bKHzGO4lyD8lUUIFYA5e5R.jpg
468,My Own Private Idaho ,1991,104,/2AzIv2b6mI2Ye4uJUTdi4wjIvLb.jpg
9444,Anastasia ,1997,94,/dKJ6OOYlHGPARKidvP1kYJjXW29.jpg
287674,Mouse Hunt ,1997,71,/zUA2dRhPkbLbo2qlf0Jx2Jj24OD.jpg
11517,Money Train ,1995,103,/jSozzzVOR2kfXgTUuGnbgG2yRFi.jpg
9312,Mortal Kombat ,1995,101,/bdXWixjWVA7Y03PvW74xufrROiJ.jpg
10530,Pocahontas ,1995,81,/qk95miOV8wDABbO5gyCpCrvbVFu.jpg
-1,Les Misrables,1995,0,NONE
400,Things to Do in Denver when You're Dead ,1995,116,/ysKIolKO0376Nl5DV1fDAAPudEq.jpg
12158,Vampire in Brooklyn ,1995,100,/bH1v8z12ZU7Y6zANgU1B00a86Co.jpg
9208,Broken Arrow ,1996,108,/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg
16934,The Young Poisoner's Handbook,1995,99,/yLEdmdH8sgK0hbHT4Oie1l1pt5d.jpg
27793,The NeverEnding Story III,1994,95,/driZCEKL79PaCsZNICSU3xd59sk.jpg
11780,Rob Roy ,1995,139,/8O52wIIbskNl9kZnGvP9Gi4A2oN.jpg
1572,Die Hard: With a Vengeance ,1995,128,/ivpXGcsPZglyYrN65THWSD7JM3q.jpg
8973,Lord of Illusions ,1995,119,/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg
9348,Species ,1995,108,/ePZmJlsLUajm3l7CyXW15srid6z.jpg
9560,A Walk in the Clouds,1995,103,/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg
9804,Waterworld ,1995,135,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg
31611,White Man's Burden ,1995,89,/aaFpmILNyNSReVgzKGFu8iKNYzi.jpg
65796,Wild Bill ,1995,98,/qIgslXL0NDtSlcHxISACLwWbkRJ.jpg
-1,Farinelli: il castrato ,1994,0,NONE
1024,Heavenly Creatures ,1994,99,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg
628,Interview with the Vampire ,1994,123,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg
37108,A Kid in King Arthur's Court,1995,89,/bKuz5nBThaEQMuu1CanS8jAgjZY.jpg
3036,Mary Shelley's Frankenstein ,1994,123,/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg
12106,The Quick and the Dead,1995,107,/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg
152426,Stephen King's The Langoliers ,1995,180,/WPp8nPGtGrk6jzBOujbpRh9xkY.jpg
25066,Tales from the Hood ,1995,98,/3OrapxFNr12AhRxupQ8Z2jP1D13.jpg
12122,Village of the Damned ,1995,99,/iwmI6kZWPJ9TYC4PJ0fi80TNFx5.jpg
9331,Clear and Present Danger ,1994,141,/avRDucB3FLf1Xz5532hbOYd1giX.jpg
11596,Wes Craven's New Nightmare ,1994,112,/oLEZibnraixTE68rTaYv4FEmvYd.jpg
1637,Speed ,1994,116,/bDLiyoxdK8mZHaeYVOxMZj7WGkb.jpg
10395,Wolf ,1994,125,/2rVZr2WjjHaBax9qTgETEAmlSlK.jpg
12160,Wyatt Earp ,1994,191,/zSGDgcWHqmQxmX4mLJZgT5UgLjj.jpg
9409,Another Stakeout ,1993,105,/zDQrp5ZL29j98nOk1SKZENAfYs0.jpg
178,Blown Away ,1994,121,/elDZEW6wkGHTAwIUDrNMARNgxPY.jpg
4722,Body Snatchers ,1993,87,/4GLnErLrLfban9JDCOsxB9Xeegq.jpg
18215,Boxing Helena ,1993,107,/eEiCGxRMhU1pAZj03GmnjtVGEiR.jpg
11310,City Slickers II: The Legend of Curly's Gold ,1994,116,/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
